production_countries,popularity,vote_average,vote_count,runtime,Action,Animation,Aventure,Comédie,Crime,Documentaire,Drame,Familial,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Thriller,Téléfilm,Western,release_year
0,1.1684,5.797,32,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2017
1,1.1684,6.03,99,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
1,1.1682,6.37,73,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024
0,1.1681,6.5,19,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
1,1.1407,7.125,28,200,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2003
0,1.1405,7.059,153,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1,1.1399,5.975,555,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1,1.1396,6.065,309,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1,1.1389,5.559,68,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
0,1.1384,6.2,12,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023
0,1.1384,5.9,145,95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2012
0,1.138,5.9,49,96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
0,1.1371,6.6,63,68,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2021
1,1.124,5.772,466,90,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009
1,1.1235,6.857,115,105,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1996
0,1.1227,6.452,21,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002
1,1.1226,5.928,83,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022
0,1.1216,6.4,15,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
0,1.1213,6.0,19,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2011
0,1.121,6.471,17,100,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979
0,1.1207,6.4,27,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
1,1.1203,6.537,188,88,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
0,1.1473,6.509,55,61,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2003
0,1.1468,7.768,28,114,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019
1,1.1464,5.525,283,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
0,1.1463,7.1,29,102,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
0,1.1455,6.246,464,91,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1982
1,1.1445,6.0,115,98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2025
0,1.1435,5.8,44,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2011
0,1.1426,5.682,11,98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1972
1,1.1421,5.684,321,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017
0,1.1827,5.667,36,99,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1996
1,1.1822,6.267,73,101,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
0,1.1821,5.8,75,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001
0,1.1815,5.5,44,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2005
0,1.1809,6.277,47,107,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2023
0,1.1804,6.482,56,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1994
0,1.1789,5.981,54,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012
0,1.1784,6.2,16,104,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024
1,1.1784,6.069,349,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003
1,1.1783,6.354,909,89,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
0,1.1079,5.9,28,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2009
0,1.1068,6.6,248,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2012
0,1.1066,5.8,36,91,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1,1.1064,6.085,59,97,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2023
0,1.1062,5.7,85,96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2022
0,1.1061,5.722,18,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
0,1.1058,5.56,25,87,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020
0,1.1056,6.1,15,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023
0,1.1054,5.5,28,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002
1,1.1048,6.117,274,107,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995
0,1.1048,5.88,46,80,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958
1,1.1289,6.153,413,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
0,1.1286,5.952,52,92,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1993
0,1.1283,6.361,122,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1998
1,1.1272,7.012,205,125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980
0,1.1263,6.091,77,90,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2015
0,1.1257,6.19,21,102,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1945
0,1.1253,5.762,130,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010
0,1.1251,5.577,65,83,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2000
0,1.1244,6.086,29,85,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2024
0,1.124,6.1,31,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015
1,1.124,5.901,116,95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010
0,1.1865,5.8,33,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018
0,1.1862,5.5,98,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018
0,1.1861,6.2,274,90,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2018
0,1.1852,6.4,103,110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1979
0,1.1848,5.6,32,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021
0,1.1833,6.14,25,89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1951
0,1.1831,6.917,260,95,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1930
0,1.183,5.5,20,85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014
0,1.1829,5.803,361,84,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2007
0,1.2015,6.2,21,93,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
0,1.2003,6.2,331,90,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2019
0,1.1994,5.869,107,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2011
0,1.198,6.7,91,77,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2022
0,1.1977,7.238,61,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,1.1977,6.683,63,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1967
0,1.1976,6.4,50,133,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1935
0,1.1974,5.769,39,108,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1978
1,1.1511,6.7,241,104,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,1.1511,6.108,648,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
0,1.1509,5.969,32,90,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2004
0,1.1509,5.736,146,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
1,1.1508,6.11,440,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012
1,1.1501,6.484,31,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960
0,1.1499,5.794,17,101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
1,1.1492,6.091,44,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1975
0,1.1479,5.713,54,85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2000
0,1.1479,6.314,97,85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1953
0,1.1477,6.327,142,94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1970
0,1.1776,6.1,79,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2018
1,1.1765,6.053,133,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970
0,1.1761,5.5,87,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019
0,1.176,5.6,41,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1,1.1755,6.3,208,98,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2025
0,1.1749,5.603,29,89,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1968
0,1.1746,6.338,34,105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990
0,1.1737,6.2,20,95,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2021
1,1.1735,6.625,501,85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2010
1,1.1732,5.569,138,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
0,1.1138,6.1,68,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2021
0,1.1122,5.8,119,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009
1,1.1122,5.659,138,105,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1991
0,1.1112,6.4,19,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
1,1.1104,5.9,116,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011
0,1.1092,5.74,148,90,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2002
1,1.1087,6.527,55,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998
1,1.1084,5.6,55,101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
0,1.1325,6.378,115,96,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1993
0,1.1324,7.4,18,61,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2008
0,1.1322,6.221,34,83,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2012
0,1.1313,5.8,134,104,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020
0,1.1311,6.504,264,87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016
1,1.1308,7.201,274,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1962
1,1.1305,5.939,188,89,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2008
0,1.1304,6.759,85,107,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1950
0,1.1302,6.867,109,94,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2022
0,1.1296,5.61,123,92,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
0,1.1368,5.595,37,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001
0,1.136,5.713,82,85,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008
1,1.1356,6.007,68,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
0,1.1351,5.5,47,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
0,1.1347,5.93,86,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2014
0,1.1347,5.52,25,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999
0,1.1346,6.024,83,85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2003
0,1.1344,5.8,93,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016
1,1.1343,5.886,88,106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999
1,1.1339,5.743,288,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
0,1.1335,5.587,248,92,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2016
1,1.1564,6.403,185,97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
0,1.1545,6.25,32,92,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964
1,1.1543,5.9,57,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,1.1542,5.659,88,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994
1,1.1534,6.29,547,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
1,1.153,7.3,364,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
0,1.153,6.273,238,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1,1.1528,5.973,494,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
0,1.1521,6.676,54,94,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1945
0,1.1514,6.5,177,85,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2017
0,1.1514,6.612,107,137,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
0,1.1512,6.443,54,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2006
0,1.12,5.7,273,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
1,1.1195,6.3,104,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021
0,1.119,5.5,20,83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2017
0,1.118,7.273,22,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026
0,1.1168,5.9,41,85,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014
1,1.1167,6.105,1074,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1,1.1163,6.537,136,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
1,1.116,5.911,56,92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002
0,1.1154,5.6,30,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2022
1,1.1147,7.2,20,89,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023
0,1.1147,5.95,30,90,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1949
1,1.1973,5.917,48,131,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1988
0,1.1969,5.688,48,98,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1991
0,1.1966,6.169,139,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
0,1.1965,6.3,21,104,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1994
0,1.1964,5.75,68,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
0,1.1949,6.412,17,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
0,1.1942,6.122,131,86,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
0,1.1942,5.643,14,98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1996
0,1.1931,6.0,27,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991
0,1.1929,5.733,15,81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1952
0,1.1925,7.2,17,88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2024
1,1.1914,6.542,130,97,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1976
1,1.1913,6.189,83,105,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005
0,1.1911,5.679,204,90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016
0,1.1902,6.51,51,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
0,1.19,5.9,174,90,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
1,1.1892,6.751,457,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
0,1.1885,6.805,446,91,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
0,1.1881,6.078,32,88,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006
1,1.1872,6.882,804,111,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2019
0,1.1871,6.611,18,106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1975
0,1.187,6.409,22,99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1993
0,1.1867,5.731,13,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
1,1.0181,6.332,283,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020
1,1.0167,5.794,17,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974
0,1.0162,6.8,10,120,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,1.0747,6.488,129,97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2011
0,1.0734,5.9,16,78,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010
0,1.0725,6.2,57,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2017
0,1.0714,6.019,108,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002
0,1.071,6.5,23,88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017
0,1.0709,5.563,24,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1930
0,1.0698,6.039,64,93,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1994
1,1.0695,5.728,46,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,1.0691,6.53,33,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1952
1,1.0688,6.033,45,110,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1982
0,1.0686,5.717,53,87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006
0,1.0677,6.7,48,87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
0,1.0676,5.992,118,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2015
0,1.0671,6.729,35,99,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1980
0,1.0669,6.025,20,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1934
1,1.0666,6.057,437,84,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2009
0,1.0665,6.5,196,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1,1.0916,6.17,50,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
0,1.091,6.9,12,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015
0,1.0901,5.5,235,86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015
1,1.2292,6.35,170,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2014
0,1.0884,5.571,14,82,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1995
0,1.088,5.5,36,105,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1992
0,1.088,5.7,55,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
1,1.088,6.225,89,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
0,1.0876,5.966,102,72,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2004
0,1.0871,5.727,33,94,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989
0,1.0867,5.857,35,90,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004
1,1.0547,6.8,68,106,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013
0,1.0534,5.8,12,104,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
0,1.0527,6.6,59,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019
0,1.0527,5.778,72,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965
0,1.0521,5.8,25,105,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2019
0,1.0518,5.745,94,83,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2005
0,1.0513,6.3,42,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2018
0,1.0512,5.977,43,95,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1967
0,1.0508,6.924,190,86,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1969
1,1.0505,6.044,552,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
0,1.0495,7.1,236,90,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2014
1,1.0333,5.8,18,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010
0,1.0331,5.7,26,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016
0,1.0328,6.4,56,71,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996
0,1.0327,5.531,32,103,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1993
1,1.0318,5.897,97,111,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008
0,1.0317,6.634,56,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
0,1.0317,6.9,85,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020
1,1.0308,6.073,75,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
1,1.0305,6.599,161,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001
0,1.0294,6.853,77,92,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
1,1.0283,5.685,27,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1954
0,1.0375,6.883,30,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1994
0,1.036,6.105,77,104,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2011
0,1.0348,5.9,32,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023
0,1.0346,5.625,76,85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1995
1,1.0341,6.4,77,109,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
0,1.0338,5.516,96,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2002
0,1.0337,5.6,151,106,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019
0,1.1039,5.6,93,81,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2009
1,1.1034,5.741,29,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2000
0,1.1028,6.625,12,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026
0,1.102,6.669,86,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1978
0,1.101,6.6,51,79,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2018
0,1.0999,5.8,45,90,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2006
0,1.0994,6.1,46,84,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2021
0,1.0994,5.8,36,85,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2010
0,1.0492,7.217,530,120,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
1,1.049,6.694,165,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025
1,1.0485,5.608,51,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2025
1,1.0483,6.632,38,124,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1953
